"database_id","drug_concept_id","drug","ingredient_concept_id","ingredient","variable","n_records","n_records_not_missing_value","n_records_missing_value","proportion_records_missing_value","result_obscured"
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",32,32,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_visit_detail_id",32,32,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_source_value",32,32,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",32,32,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_route_source_value",32,0,32,1,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",32,0,32,1,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_verbatim_end_date",19,0,19,1,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_stop_reason",19,0,19,1,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_refills",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_quantity",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_days_supply",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_sig",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_route_concept_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_lot_number",19,0,19,1,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_provider_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_visit_detail_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_drug_source_value",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",19,19,0,0,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_route_source_value",19,0,19,1,FALSE
"CPRD GOLD",19075377,"ciprofloxacin 0.003 MG/MG Ophthalmic Ointment",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",19,0,19,1,FALSE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091473,"Ciprofloxacin 0.003 MG/MG Ophthalmic Ointment [Ciloxan] by Alcon",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_verbatim_end_date",17,0,17,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_stop_reason",17,0,17,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_refills",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_quantity",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_days_supply",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_sig",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_lot_number",17,0,17,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_provider_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_detail_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_value",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_source_value",17,0,17,1,FALSE
"CPRD GOLD",21120863,"Ciprofloxacin 100 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",17,0,17,1,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_verbatim_end_date",7329,0,7329,1,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_stop_reason",7329,0,7329,1,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_refills",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_quantity",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_days_supply",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_sig",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_route_concept_id",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_lot_number",7329,0,7329,1,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_provider_id",7329,7263,66,0.00900532132623823,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_visit_detail_id",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_source_value",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",7329,7329,0,0,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_route_source_value",7329,0,7329,1,FALSE
"CPRD GOLD",19075380,"ciprofloxacin 500 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",7329,0,7329,1,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_verbatim_end_date",17,0,17,1,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_stop_reason",17,0,17,1,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_refills",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_quantity",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_days_supply",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_sig",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_lot_number",17,0,17,1,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_provider_id",17,16,1,0.0588235294117647,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_visit_detail_id",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_value",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",17,17,0,0,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_route_source_value",17,0,17,1,FALSE
"CPRD GOLD",21111205,"Ciprofloxacin 750 MG Oral Tablet [Ciproxin] by Bayer",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",17,0,17,1,FALSE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",19102471,"moxifloxacin 5 MG/ML Ophthalmic Solution",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21134231,"moxifloxacin 400 MG Oral Tablet [Avelox] by Bayer",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",40734597,"moxifloxacin 5 MG/ML Ophthalmic Solution [Moxivig] by Novartis",1716903,"moxifloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_drug_exposure_start_date",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_drug_exposure_end_date",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_verbatim_end_date",32,0,32,1,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_drug_type_concept_id",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_stop_reason",32,0,32,1,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_refills",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_quantity",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_days_supply",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_sig",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_route_concept_id",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_lot_number",32,0,32,1,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_provider_id",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_visit_occurrence_id",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_visit_detail_id",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_drug_source_value",32,32,0,0,FALSE
"CPRD GOLD",1716905,"moxifloxacin 400 MG Oral Tablet",1716903,"moxifloxacin","n_missing_drug_source_concept_id",32,32,0,0,FALSE
