"database_id","drug_concept_id","drug","ingredient_concept_id","ingredient","variable","n_records","n_records_not_missing_value","n_records_missing_value","proportion_records_missing_value","result_obscured"
"CPRD GOLD",1797515,"ciprofloxacin 250 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_source_value",340441,340441,0,0,FALSE
"CPRD GOLD",1797515,"ciprofloxacin 250 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",340441,340441,0,0,FALSE
"CPRD GOLD",1797515,"ciprofloxacin 250 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_route_source_value",340441,0,340441,1,FALSE
"CPRD GOLD",1797515,"ciprofloxacin 250 MG Oral Tablet",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",340441,0,340441,1,FALSE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21091468,"Ciprofloxacin 750 MG Oral Tablet by Actavis",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_verbatim_end_date",126,0,126,1,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_stop_reason",126,0,126,1,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_refills",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_quantity",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_days_supply",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_sig",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_route_concept_id",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_lot_number",126,0,126,1,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_provider_id",126,125,1,0.00793650793650794,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_visit_detail_id",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_drug_source_value",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",126,126,0,0,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_route_source_value",126,0,126,1,FALSE
"CPRD GOLD",36808530,"0.25 ML Ciprofloxacin 3 MG/ML / fluocinolone 0.25 MG/ML Otic Solution",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",126,0,126,1,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_verbatim_end_date",324,0,324,1,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_stop_reason",324,0,324,1,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_refills",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_quantity",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_days_supply",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_sig",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_route_concept_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_lot_number",324,0,324,1,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_provider_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_visit_detail_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_drug_source_value",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",324,324,0,0,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_route_source_value",324,0,324,1,FALSE
"CPRD GOLD",40719628,"0.25 ML Ciprofloxacin 2 MG/ML Otic Solution [Cetraxal] by Aspire",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",324,0,324,1,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_verbatim_end_date",38,0,38,1,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_stop_reason",38,0,38,1,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_refills",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_quantity",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_days_supply",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_sig",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_route_concept_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_lot_number",38,0,38,1,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_provider_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_visit_detail_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_source_value",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",38,38,0,0,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_route_source_value",38,0,38,1,FALSE
"CPRD GOLD",21150442,"Ciprofloxacin 250 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",38,0,38,1,FALSE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",21160394,"Ciprofloxacin 500 MG Oral Tablet by TEVA",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",46287382,"100 ML ciprofloxacin 2 MG/ML Injection",1797513,"ciprofloxacin",NA,NA,NA,NA,NA,TRUE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_verbatim_end_date",1893,0,1893,1,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_stop_reason",1893,0,1893,1,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_refills",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_quantity",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_days_supply",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_sig",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_route_concept_id",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_lot_number",1893,0,1893,1,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_provider_id",1893,1874,19,0.0100369783412573,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_visit_detail_id",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_source_value",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",1893,1893,0,0,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_route_source_value",1893,0,1893,1,FALSE
"CPRD GOLD",36063774,"ciprofloxacin 3 MG/ML / dexamethasone 1 MG/ML Otic Solution [Cilodex] by Consilient",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",1893,0,1893,1,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_verbatim_end_date",10,0,10,1,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_stop_reason",10,0,10,1,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_refills",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_quantity",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_days_supply",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_sig",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_route_concept_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_lot_number",10,0,10,1,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_provider_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_visit_detail_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_source_value",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_drug_source_concept_id",10,10,0,0,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_route_source_value",10,0,10,1,FALSE
"CPRD GOLD",21081712,"Ciprofloxacin 500 MG Oral Tablet by Ivax",1797513,"ciprofloxacin","n_missing_dose_unit_source_value",10,0,10,1,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_drug_exposure_start_date",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_drug_exposure_end_date",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_verbatim_end_date",6,0,6,1,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_drug_type_concept_id",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_stop_reason",6,0,6,1,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_refills",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_quantity",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_days_supply",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_sig",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_route_concept_id",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_lot_number",6,0,6,1,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_provider_id",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_visit_occurrence_id",6,6,0,0,FALSE
"CPRD GOLD",21140611,"Ciprofloxacin 500 MG Oral Tablet by Kent",1797513,"ciprofloxacin","n_missing_visit_detail_id",6,6,0,0,FALSE
